year,facility_name,animal_type,measure,value
2013,"Rocky Mountain Great Dane Rescue, Inc.",Dog,Returned,0
2013,"Rocky Mountain Great Dane Rescue, Inc.",Dog,Transfer In,18
2013,"Rocky Mountain Great Dane Rescue, Inc.",Dog,Transfer Out,0
2013,"Rocky Mountain Great Dane Rescue, Inc.",Other,Ending Inventory,0
2013,"Rocky Mountain Greyhound Adoption, Inc",Cat,Ending Inventory,0
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Beginning Inventory,16
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Ending Inventory,726
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Other Intake,0
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Owner Relinquished,31
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Stray,324
2013,"Rocky Mountain Greyhound Adoption, Inc",Dog,Transfer In,355
2013,"Rocky Mountain Greyhound Adoption, Inc",Other,Ending Inventory,0
2013,Rocky Mountain Lab Rescue,Cat,Ending Inventory,0
2013,Rocky Mountain Lab Rescue,Dog,Adoption,371
2013,Rocky Mountain Lab Rescue,Dog,Death,0
2013,Rocky Mountain Lab Rescue,Dog,Ending Inventory,-373
2013,Rocky Mountain Lab Rescue,Dog,Euthanasia,1
2013,Rocky Mountain Lab Rescue,Dog,Other Intake,0
2013,Rocky Mountain Lab Rescue,Dog,Returned,0
2013,Rocky Mountain Lab Rescue,Dog,Transfer Out,1
2013,Rocky Mountain Lab Rescue,Other,Ending Inventory,0
2013,Rocky Mountain Puppy Rescue,Cat,Ending Inventory,0
2013,Rocky Mountain Puppy Rescue,Dog,Adoption,858
2013,Rocky Mountain Puppy Rescue,Dog,Beginning Inventory,58
2013,Rocky Mountain Puppy Rescue,Dog,Death,5
2013,Rocky Mountain Puppy Rescue,Dog,Ending Inventory,-5
2013,Rocky Mountain Puppy Rescue,Dog,Owner Relinquished,15
2013,Rocky Mountain Puppy Rescue,Dog,Transfer In,785
2013,Rocky Mountain Puppy Rescue,Other,Ending Inventory,0
2013,Rocky Mountain Siamese Rescue,Cat,Beginning Inventory,19
2013,Rocky Mountain Siamese Rescue,Cat,Ending Inventory,52
2013,Rocky Mountain Siamese Rescue,Cat,Other Intake,0
2013,Rocky Mountain Siamese Rescue,Cat,Owner Relinquished,9
2013,Rocky Mountain Siamese Rescue,Cat,Stray,0
2013,Rocky Mountain Siamese Rescue,Cat,Transfer In,24
2013,Rocky Mountain Siamese Rescue,Dog,Adoption,26
2013,Rocky Mountain Siamese Rescue,Dog,Death,0
2013,Rocky Mountain Siamese Rescue,Dog,Ending Inventory,-27
2013,Rocky Mountain Siamese Rescue,Dog,Euthanasia,1
2013,Rocky Mountain Siamese Rescue,Dog,Other Intake,0
2013,Rocky Mountain Siamese Rescue,Dog,Returned,0
2013,Rocky Mountain Siamese Rescue,Dog,Transfer Out,0
2013,Rocky Mountain Siamese Rescue,Other,Ending Inventory,0
2013,Rocky Mountain Yorkie Rescue,Cat,Ending Inventory,0
2013,Rocky Mountain Yorkie Rescue,Dog,Ending Inventory,0
2013,Rocky Mountain Yorkie Rescue,Other,Ending Inventory,0
2013,Roice-Hurst Humane Society,Cat,Adoption,236
2013,Roice-Hurst Humane Society,Cat,Beginning Inventory,34
2013,Roice-Hurst Humane Society,Cat,Death,4
2013,Roice-Hurst Humane Society,Cat,Ending Inventory,31
2013,Roice-Hurst Humane Society,Cat,Euthanasia,0
2013,Roice-Hurst Humane Society,Cat,Other Intake,0
2013,Roice-Hurst Humane Society,Cat,Owner Relinquished,102
2013,Roice-Hurst Humane Society,Cat,Returned,0
2013,Roice-Hurst Humane Society,Cat,Stray,129
2013,Roice-Hurst Humane Society,Cat,Transfer In,6
2013,Roice-Hurst Humane Society,Cat,Transfer Out,0
2013,Roice-Hurst Humane Society,Dog,Adoption,690
2013,Roice-Hurst Humane Society,Dog,Beginning Inventory,39
2013,Roice-Hurst Humane Society,Dog,Death,1
2013,Roice-Hurst Humane Society,Dog,Ending Inventory,37
2013,Roice-Hurst Humane Society,Dog,Euthanasia,6
2013,Roice-Hurst Humane Society,Dog,Other Intake,0
2013,Roice-Hurst Humane Society,Dog,Owner Relinquished,346
2013,Roice-Hurst Humane Society,Dog,Returned,1
2013,Roice-Hurst Humane Society,Dog,Stray,12
2013,Roice-Hurst Humane Society,Dog,Transfer In,344
2013,Roice-Hurst Humane Society,Dog,Transfer Out,6
2013,Roice-Hurst Humane Society,Other,Ending Inventory,0
2013,Rottie Aid,Cat,Ending Inventory,2
2013,Rottie Aid,Cat,Transfer In,2
2013,Rottie Aid,Dog,Adoption,25
2013,Rottie Aid,Dog,Beginning Inventory,5
2013,Rottie Aid,Dog,Death,0
2013,Rottie Aid,Dog,Ending Inventory,48
2013,Rottie Aid,Dog,Euthanasia,1
2013,Rottie Aid,Dog,Other Intake,1
2013,Rottie Aid,Dog,Owner Relinquished,20
2013,Rottie Aid,Dog,Returned,0
2013,Rottie Aid,Dog,Stray,11
2013,Rottie Aid,Dog,Transfer In,37
2013,Rottie Aid,Dog,Transfer Out,0
2013,Rottie Aid,Other,Ending Inventory,0
2013,Royal Rescue ,Cat,Ending Inventory,0
2013,Royal Rescue ,Dog,Ending Inventory,0
2013,Royal Rescue ,Other,Ending Inventory,0
2013,Ruff Rescue,Cat,Ending Inventory,0
2013,Ruff Rescue,Dog,Adoption,333
2013,Ruff Rescue,Dog,Beginning Inventory,15
2013,Ruff Rescue,Dog,Death,2
2013,Ruff Rescue,Dog,Ending Inventory,0
2013,Ruff Rescue,Dog,Euthanasia,8
2013,Ruff Rescue,Dog,Other Intake,3
2013,Ruff Rescue,Dog,Owner Relinquished,16
2013,Ruff Rescue,Dog,Returned,1
2013,Ruff Rescue,Dog,Stray,0
2013,Ruff Rescue,Dog,Transfer In,318
2013,Ruff Rescue,Dog,Transfer Out,2
2013,Ruff Rescue,Other,Ending Inventory,0
2013,Ruff Start Rescue & Training,Cat,Adoption,524
2013,Ruff Start Rescue & Training,Cat,Death,28
2013,Ruff Start Rescue & Training,Cat,Ending Inventory,112
2013,Ruff Start Rescue & Training,Cat,Euthanasia,53
2013,Ruff Start Rescue & Training,Cat,Other Intake,4
2013,Ruff Start Rescue & Training,Cat,Returned,550
2013,Ruff Start Rescue & Training,Cat,Transfer Out,22
2013,Ruff Start Rescue & Training,Dog,Adoption,1601
2013,Ruff Start Rescue & Training,Dog,Beginning Inventory,532
2013,Ruff Start Rescue & Training,Dog,Death,19
2013,Ruff Start Rescue & Training,Dog,Ending Inventory,284
2013,Ruff Start Rescue & Training,Dog,Euthanasia,15
2013,Ruff Start Rescue & Training,Dog,Other Intake,5
2013,Ruff Start Rescue & Training,Dog,Returned,3
2013,Ruff Start Rescue & Training,Dog,Transfer In,532
2013,Ruff Start Rescue & Training,Dog,Transfer Out,43
2013,Ruff Start Rescue & Training,Other,Adoption,3
2013,Ruff Start Rescue & Training,Other,Death,0
2013,Ruff Start Rescue & Training,Other,Ending Inventory,6
2013,Ruff Start Rescue & Training,Other,Euthanasia,0
2013,Ruff Start Rescue & Training,Other,Other Intake,0
2013,Ruff Start Rescue & Training,Other,Returned,0
2013,Ruff Start Rescue & Training,Other,Transfer Out,1
2013,Running Dog Ranch,Cat,Ending Inventory,0
2013,Running Dog Ranch,Dog,Adoption,7
2013,Running Dog Ranch,Dog,Ending Inventory,2
2013,Running Dog Ranch,Dog,Stray,9
2013,Running Dog Ranch,Other,Ending Inventory,0
2013,Safe Harbor Lab Rescue,Cat,Adoption,0
2013,Safe Harbor Lab Rescue,Cat,Beginning Inventory,0
2013,Safe Harbor Lab Rescue,Cat,Death,0
2013,Safe Harbor Lab Rescue,Cat,Ending Inventory,0
2013,Safe Harbor Lab Rescue,Cat,Euthanasia,1
2013,Safe Harbor Lab Rescue,Cat,Other Intake,0
2013,Safe Harbor Lab Rescue,Cat,Owner Relinquished,0
2013,Safe Harbor Lab Rescue,Cat,Returned,0
2013,Safe Harbor Lab Rescue,Cat,Stray,0
2013,Safe Harbor Lab Rescue,Cat,Transfer In,1
2013,Safe Harbor Lab Rescue,Cat,Transfer Out,0
2013,Safe Harbor Lab Rescue,Dog,Adoption,271
2013,Safe Harbor Lab Rescue,Dog,Beginning Inventory,24
2013,Safe Harbor Lab Rescue,Dog,Death,0
2013,Safe Harbor Lab Rescue,Dog,Ending Inventory,13
2013,Safe Harbor Lab Rescue,Dog,Euthanasia,0
2013,Safe Harbor Lab Rescue,Dog,Other Intake,1
2013,Safe Harbor Lab Rescue,Dog,Owner Relinquished,34
2013,Safe Harbor Lab Rescue,Dog,Returned,1
2013,Safe Harbor Lab Rescue,Dog,Stray,0
2013,Safe Harbor Lab Rescue,Dog,Transfer In,234
2013,Safe Harbor Lab Rescue,Dog,Transfer Out,6
2013,Safe Harbor Lab Rescue,Other,Ending Inventory,0
2013,"Safe Place, Inc.",Cat,Adoption,524
2013,"Safe Place, Inc.",Cat,Beginning Inventory,532
2013,"Safe Place, Inc.",Cat,Death,28
2013,"Safe Place, Inc.",Cat,Ending Inventory,112
2013,"Safe Place, Inc.",Cat,Euthanasia,53
2013,"Safe Place, Inc.",Cat,Other Intake,4
2013,"Safe Place, Inc.",Cat,Returned,550
2013,"Safe Place, Inc.",Cat,Transfer Out,22
2013,"Safe Place, Inc.",Dog,Adoption,1601
2013,"Safe Place, Inc.",Dog,Beginning Inventory,399
2013,"Safe Place, Inc.",Dog,Death,19
2013,"Safe Place, Inc.",Dog,Ending Inventory,284
2013,"Safe Place, Inc.",Dog,Euthanasia,15
2013,"Safe Place, Inc.",Dog,Other Intake,5
2013,"Safe Place, Inc.",Dog,Returned,3
2013,"Safe Place, Inc.",Dog,Transfer Out,43
2013,"Safe Place, Inc.",Other,Adoption,3
2013,"Safe Place, Inc.",Other,Beginning Inventory,19
2013,"Safe Place, Inc.",Other,Death,0
2013,"Safe Place, Inc.",Other,Ending Inventory,6
2013,"Safe Place, Inc.",Other,Euthanasia,0
2013,"Safe Place, Inc.",Other,Other Intake,0
2013,"Safe Place, Inc.",Other,Returned,0
2013,"Safe Place, Inc.",Other,Transfer Out,1
2013,Saint Animal Rescue,Cat,Ending Inventory,0
2013,Saint Animal Rescue,Dog,Ending Inventory,0
2013,Saint Animal Rescue,Other,Ending Inventory,0
2013,San Luis Valley Animal Welfare Society,Cat,Adoption,1
2013,San Luis Valley Animal Welfare Society,Cat,Beginning Inventory,0
2013,San Luis Valley Animal Welfare Society,Cat,Ending Inventory,0
2013,San Luis Valley Animal Welfare Society,Cat,Returned,0
2013,San Luis Valley Animal Welfare Society,Cat,Stray,1
2013,San Luis Valley Animal Welfare Society,Dog,Adoption,459
2013,San Luis Valley Animal Welfare Society,Dog,Beginning Inventory,53
2013,San Luis Valley Animal Welfare Society,Dog,Death,7
2013,San Luis Valley Animal Welfare Society,Dog,Ending Inventory,52
2013,San Luis Valley Animal Welfare Society,Dog,Euthanasia,0
2013,San Luis Valley Animal Welfare Society,Dog,Other Intake,4
2013,San Luis Valley Animal Welfare Society,Dog,Owner Relinquished,459
2013,San Luis Valley Animal Welfare Society,Dog,Returned,5
2013,San Luis Valley Animal Welfare Society,Dog,Stray,8
2013,San Luis Valley Animal Welfare Society,Dog,Transfer In,105
2013,San Luis Valley Animal Welfare Society,Dog,Transfer Out,100
2013,San Luis Valley Animal Welfare Society,Other,Ending Inventory,0
2013,Save the Giants,Cat,Ending Inventory,0
2013,Save the Giants,Dog,Adoption,41
2013,Save the Giants,Dog,Beginning Inventory,7
2013,Save the Giants,Dog,Ending Inventory,8
2013,Save the Giants,Dog,Euthanasia,1
2013,Save the Giants,Dog,Transfer In,44
2013,Save the Giants,Dog,Transfer Out,1
2013,Save the Giants,Other,Ending Inventory,0
2013,Second Chance Animal Rescue Foundation,Cat,Adoption,7
2013,Second Chance Animal Rescue Foundation,Cat,Beginning Inventory,8
2013,Second Chance Animal Rescue Foundation,Cat,Ending Inventory,0
2013,Second Chance Animal Rescue Foundation,Cat,Other Intake,6
2013,Second Chance Animal Rescue Foundation,Cat,Owner Relinquished,60
2013,Second Chance Animal Rescue Foundation,Cat,Stray,25
2013,Second Chance Animal Rescue Foundation,Cat,Transfer Out,80
2013,Second Chance Animal Rescue Foundation,Dog,Adoption,133
2013,Second Chance Animal Rescue Foundation,Dog,Beginning Inventory,6
2013,Second Chance Animal Rescue Foundation,Dog,Ending Inventory,0
2013,Second Chance Animal Rescue Foundation,Dog,Euthanasia,2
2013,Second Chance Animal Rescue Foundation,Dog,Other Intake,7
2013,Second Chance Animal Rescue Foundation,Dog,Owner Relinquished,190
2013,Second Chance Animal Rescue Foundation,Dog,Returned,7
2013,Second Chance Animal Rescue Foundation,Dog,Stray,40
2013,Second Chance Animal Rescue Foundation,Dog,Transfer In,187
2013,Second Chance Animal Rescue Foundation,Dog,Transfer Out,274
2013,Second Chance Animal Rescue Foundation,Other,Adoption,2
2013,Second Chance Animal Rescue Foundation,Other,Ending Inventory,0
2013,Second Chance Animal Rescue Foundation,Other,Owner Relinquished,2
2013,Second Chance Humane Society,Cat,Beginning Inventory,25
2013,Second Chance Humane Society,Cat,Ending Inventory,203
2013,Second Chance Humane Society,Cat,Other Intake,0
2013,Second Chance Humane Society,Cat,Owner Relinquished,77
2013,Second Chance Humane Society,Cat,Stray,81
2013,Second Chance Humane Society,Cat,Transfer In,20
2013,Second Chance Humane Society,Dog,Adoption,106
2013,Second Chance Humane Society,Dog,Beginning Inventory,12
2013,Second Chance Humane Society,Dog,Death,0
2013,Second Chance Humane Society,Dog,Ending Inventory,23
2013,Second Chance Humane Society,Dog,Euthanasia,0
2013,Second Chance Humane Society,Dog,Other Intake,4
2013,Second Chance Humane Society,Dog,Owner Relinquished,37
2013,Second Chance Humane Society,Dog,Returned,45
2013,Second Chance Humane Society,Dog,Stray,90
2013,Second Chance Humane Society,Dog,Transfer In,34
2013,Second Chance Humane Society,Dog,Transfer Out,3
2013,Second Chance Humane Society,Other,Ending Inventory,0
2013,Shiba Scout Rescue,Cat,Ending Inventory,0
2013,Shiba Scout Rescue,Dog,Adoption,74
2013,Shiba Scout Rescue,Dog,Beginning Inventory,22
2013,Shiba Scout Rescue,Dog,Death,2
2013,Shiba Scout Rescue,Dog,Ending Inventory,12
2013,Shiba Scout Rescue,Dog,Euthanasia,2
2013,Shiba Scout Rescue,Dog,Owner Relinquished,46
2013,Shiba Scout Rescue,Dog,Transfer In,24
2013,Shiba Scout Rescue,Dog,Transfer Out,2
2013,Shiba Scout Rescue,Other,Ending Inventory,0
2013,Southern Colorado Spay-Neuter Clinic,Cat,Adoption,323
2013,Southern Colorado Spay-Neuter Clinic,Cat,Beginning Inventory,44
2013,Southern Colorado Spay-Neuter Clinic,Cat,Death,30
2013,Southern Colorado Spay-Neuter Clinic,Cat,Ending Inventory,51
2013,Southern Colorado Spay-Neuter Clinic,Cat,Owner Relinquished,78
2013,Southern Colorado Spay-Neuter Clinic,Cat,Stray,274
2013,Southern Colorado Spay-Neuter Clinic,Cat,Transfer In,8
2013,Southern Colorado Spay-Neuter Clinic,Dog,Adoption,32
2013,Southern Colorado Spay-Neuter Clinic,Dog,Beginning Inventory,20
2013,Southern Colorado Spay-Neuter Clinic,Dog,Death,2
2013,Southern Colorado Spay-Neuter Clinic,Dog,Ending Inventory,15
2013,Southern Colorado Spay-Neuter Clinic,Dog,Owner Relinquished,23
2013,Southern Colorado Spay-Neuter Clinic,Dog,Returned,3
2013,Southern Colorado Spay-Neuter Clinic,Dog,Stray,9
2013,Southern Colorado Spay-Neuter Clinic,Other,Ending Inventory,0
2013,St Francis Hotel for Pets Boarding Kennel,Cat,Beginning Inventory,8
2013,St Francis Hotel for Pets Boarding Kennel,Cat,Death,2
2013,St Francis Hotel for Pets Boarding Kennel,Cat,Ending Inventory,6
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Beginning Inventory,22
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Death,1
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Ending Inventory,19
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Euthanasia,2
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Transfer In,12
2013,St Francis Hotel for Pets Boarding Kennel,Dog,Transfer Out,12
2013,St Francis Hotel for Pets Boarding Kennel,Other,Ending Inventory,0
2013,Summit County Animal Shelter,Cat,Adoption,102
2013,Summit County Animal Shelter,Cat,Beginning Inventory,17
2013,Summit County Animal Shelter,Cat,Death,1
2013,Summit County Animal Shelter,Cat,Ending Inventory,18
2013,Summit County Animal Shelter,Cat,Euthanasia,5
2013,Summit County Animal Shelter,Cat,Other Intake,6
2013,Summit County Animal Shelter,Cat,Owner Relinquished,57
2013,Summit County Animal Shelter,Cat,Returned,9
2013,Summit County Animal Shelter,Cat,Stray,34
2013,Summit County Animal Shelter,Cat,Transfer In,26
2013,Summit County Animal Shelter,Cat,Transfer Out,0
2013,Summit County Animal Shelter,Dog,Adoption,210
2013,Summit County Animal Shelter,Dog,Beginning Inventory,17
2013,Summit County Animal Shelter,Dog,Death,0
2013,Summit County Animal Shelter,Dog,Ending Inventory,-1
2013,Summit County Animal Shelter,Dog,Euthanasia,11
2013,Summit County Animal Shelter,Dog,Other Intake,31
2013,Summit County Animal Shelter,Dog,Owner Relinquished,73
2013,Summit County Animal Shelter,Dog,Returned,190
2013,Summit County Animal Shelter,Dog,Stray,175
2013,Summit County Animal Shelter,Dog,Transfer In,121
2013,Summit County Animal Shelter,Dog,Transfer Out,5
2013,Summit County Animal Shelter,Other,Adoption,5
2013,Summit County Animal Shelter,Other,Beginning Inventory,1
2013,Summit County Animal Shelter,Other,Death,0
2013,Summit County Animal Shelter,Other,Ending Inventory,0
2013,Summit County Animal Shelter,Other,Euthanasia,0
2013,Summit County Animal Shelter,Other,Other Intake,0
2013,Summit County Animal Shelter,Other,Owner Relinquished,5
2013,Summit County Animal Shelter,Other,Returned,3
2013,Summit County Animal Shelter,Other,Stray,2
2013,Summit County Animal Shelter,Other,Transfer In,0
2013,Summit County Animal Shelter,Other,Transfer Out,1
2013,Summit Dog Rescue,Cat,Adoption,0
2013,Summit Dog Rescue,Cat,Beginning Inventory,0
2013,Summit Dog Rescue,Cat,Death,0
2013,Summit Dog Rescue,Cat,Ending Inventory,5
2013,Summit Dog Rescue,Cat,Euthanasia,0
2013,Summit Dog Rescue,Cat,Other Intake,0
2013,Summit Dog Rescue,Cat,Owner Relinquished,0
2013,Summit Dog Rescue,Cat,Returned,0
2013,Summit Dog Rescue,Cat,Stray,0
2013,Summit Dog Rescue,Cat,Transfer In,5
2013,Summit Dog Rescue,Cat,Transfer Out,0
2013,Summit Dog Rescue,Dog,Adoption,76
2013,Summit Dog Rescue,Dog,Beginning Inventory,17
2013,Summit Dog Rescue,Dog,Death,0
2013,Summit Dog Rescue,Dog,Ending Inventory,-51
2013,Summit Dog Rescue,Dog,Euthanasia,0
2013,Summit Dog Rescue,Dog,Other Intake,5
2013,Summit Dog Rescue,Dog,Owner Relinquished,2
2013,Summit Dog Rescue,Dog,Returned,0
2013,Summit Dog Rescue,Dog,Stray,0
2013,Summit Dog Rescue,Dog,Transfer In,77
2013,Summit Dog Rescue,Dog,Transfer Out,76
2013,Summit Dog Rescue,Other,Ending Inventory,0
2013,Teller County Regional Animal Shelter,Cat,Adoption,221
2013,Teller County Regional Animal Shelter,Cat,Beginning Inventory,29
2013,Teller County Regional Animal Shelter,Cat,Death,5
2013,Teller County Regional Animal Shelter,Cat,Ending Inventory,34
2013,Teller County Regional Animal Shelter,Cat,Euthanasia,4
2013,Teller County Regional Animal Shelter,Cat,Other Intake,21
2013,Teller County Regional Animal Shelter,Cat,Owner Relinquished,128
2013,Teller County Regional Animal Shelter,Cat,Returned,12
2013,Teller County Regional Animal Shelter,Cat,Stray,97
2013,Teller County Regional Animal Shelter,Cat,Transfer In,6
2013,Teller County Regional Animal Shelter,Cat,Transfer Out,1
2013,Teller County Regional Animal Shelter,Dog,Adoption,213
2013,Teller County Regional Animal Shelter,Dog,Beginning Inventory,27
2013,Teller County Regional Animal Shelter,Dog,Death,0
2013,Teller County Regional Animal Shelter,Dog,Ending Inventory,14
2013,Teller County Regional Animal Shelter,Dog,Euthanasia,4
2013,Teller County Regional Animal Shelter,Dog,Other Intake,200
2013,Teller County Regional Animal Shelter,Dog,Owner Relinquished,79
2013,Teller County Regional Animal Shelter,Dog,Returned,300
2013,Teller County Regional Animal Shelter,Dog,Stray,198
2013,Teller County Regional Animal Shelter,Dog,Transfer In,35
2013,Teller County Regional Animal Shelter,Dog,Transfer Out,8
2013,Teller County Regional Animal Shelter,Other,Ending Inventory,0
2013,"Tenaker Pet Care Center, Inc.",Cat,Ending Inventory,0
2013,"Tenaker Pet Care Center, Inc.",Dog,Ending Inventory,0
2013,"Tenaker Pet Care Center, Inc.",Other,Ending Inventory,0
2013,Town Of Akron,Cat,Ending Inventory,0
2013,Town Of Akron,Dog,Ending Inventory,0
2013,Town Of Akron,Other,Ending Inventory,0
2013,Town Of Cheyenne Wells,Cat,Ending Inventory,0
2013,Town Of Cheyenne Wells,Dog,Adoption,4
2013,Town Of Cheyenne Wells,Dog,Beginning Inventory,0
2013,Town Of Cheyenne Wells,Dog,Death,0
2013,Town Of Cheyenne Wells,Dog,Ending Inventory,0
2013,Town Of Cheyenne Wells,Dog,Euthanasia,1
2013,Town Of Cheyenne Wells,Dog,Other Intake,1
2013,Town Of Cheyenne Wells,Dog,Owner Relinquished,4
2013,Town Of Cheyenne Wells,Dog,Returned,6
2013,Town Of Cheyenne Wells,Dog,Stray,8
2013,Town Of Cheyenne Wells,Dog,Transfer In,0
2013,Town Of Cheyenne Wells,Dog,Transfer Out,0
2013,Town Of Cheyenne Wells,Other,Ending Inventory,0
2013,Town Of Dove Creek,Cat,Adoption,71
2013,Town Of Dove Creek,Cat,Beginning Inventory,0
2013,Town Of Dove Creek,Cat,Ending Inventory,0
2013,Town Of Dove Creek,Cat,Euthanasia,102
2013,Town Of Dove Creek,Cat,Owner Relinquished,0
2013,Town Of Dove Creek,Cat,Returned,0
2013,Town Of Dove Creek,Cat,Stray,173
2013,Town Of Dove Creek,Cat,Transfer Out,0
2013,Town Of Dove Creek,Dog,Adoption,5
2013,Town Of Dove Creek,Dog,Beginning Inventory,0
2013,Town Of Dove Creek,Dog,Ending Inventory,-5
2013,Town Of Dove Creek,Dog,Euthanasia,6
2013,Town Of Dove Creek,Dog,Other Intake,55
2013,Town Of Dove Creek,Dog,Owner Relinquished,0
2013,Town Of Dove Creek,Dog,Returned,49
2013,Town Of Dove Creek,Dog,Stray,5
2013,Town Of Dove Creek,Dog,Transfer In,0
2013,Town Of Dove Creek,Dog,Transfer Out,5
2013,Town Of Dove Creek,Other,Adoption,0
2013,Town Of Dove Creek,Other,Beginning Inventory,0
2013,Town Of Dove Creek,Other,Ending Inventory,0
2013,Town Of Dove Creek,Other,Euthanasia,97
2013,Town Of Dove Creek,Other,Owner Relinquished,0
2013,Town Of Dove Creek,Other,Returned,0
2013,Town Of Dove Creek,Other,Stray,97
2013,Town Of Eads Dog Shelter,Cat,Ending Inventory,0
2013,Town Of Eads Dog Shelter,Dog,Ending Inventory,0
2013,Town Of Eads Dog Shelter,Other,Ending Inventory,0
